Demarcación,Embalse,Río,Capacidad,Actual,Diferencia s/anterior,Energía disponible,Capacidad energética,Año,Semana
Guadalquivir,Guadalmena,Guadalmena,345,98,0,86,9,2025,10
Guadalquivir,Huesna,Rivera de Huesna,135,118,3,0,0,2025,10
Guadalquivir,Iznájar,Genil,920,236,4,279,22,2025,10
Guadalquivir,Jándula,Jándula,325,107,3,86,6,2025,10
Guadalquivir,José Torán,Guadalbarcar,101,91,6,0,0,2025,10
Guadalquivir,Martín Gonzalo,Martín Gonzalo,20,11,0,0,0,2025,10
Guadalquivir,"Melonares, Los",Viar,186,186,7,0,0,2025,10
Guadalquivir,"Minilla, La",Rivera de Huelva,58,50,5,0,0,2025,10
Guadalquivir,Montoro,Montoro,105,72,1,0,0,2025,10
Guadalquivir,Negratín,Guadiana Menor,571,179,2,45,9,2025,10
Guadalquivir,"Pintado, El",Viar,215,195,30,77,68,2025,10
Guadalquivir,Puebla de Cazalla,Carbones,63,4,1,0,0,2025,10
Guadalquivir,Puente Nuevo,Guadiato,281,127,13,9,3,2025,10
Guadalquivir,Quéntar,Aguas Blancas,14,10,0,0,0,2025,10
Guadalquivir,Quiebrajano,Quiebrajano,33,10,0,4,3,2025,10
Guadalquivir,Retortillo,Retortillo,61,53,-1,2,1,2025,10
Guadalquivir,Rumblar,Rumblar,140,85,1,16,10,2025,10
Guadalquivir,San Clemente,Guardal,117,11,1,0,0,2025,10
Guadalquivir,San Rafael de Navallana,Guadalmellato,156,100,15,0,0,2025,10
Guadalquivir,Sierra Boyera,Guadiato,39,37,10,0,0,2025,10
Guadalquivir,Siles,Guadalimar,30,19,1,0,0,2025,10
Guadalquivir,Torre del Águila,Salado,48,35,8,0,0,2025,10
Guadalquivir,Tranco de Beas,Guadalquivir,506,170,1,175,25,2025,10
Guadalquivir,Vadomojón,Guadajoz,146,33,1,0,0,2025,10
Guadalquivir,Víboras,Víboras,17,7,0,0,0,2025,10
Guadalquivir,Yeguas,Yeguas,229,118,4,29,22,2025,10
Guadalquivir,Zufre,Rivera de Huelva,175,114,17,0,0,2025,10
Cuenca Mediterránea Andaluza,Benínar,Grande de Adra,63,5,0,0,0,2025,10
Cuenca Mediterránea Andaluza,Béznar,Izbor,53,45,1,0,0,2025,10
Cuenca Mediterránea Andaluza,Casasola,Campanillas,22,17,6,0,0,2025,10
Cuenca Mediterránea Andaluza,Charco Redondo,Palmones,82,38,11,0,0,2025,10
Cuenca Mediterránea Andaluza,Concepción,Verde de Marbella,62,47,6,0,0,2025,10
Cuenca Mediterránea Andaluza,Conde Guadalhorce,Turón,66,61,31,5,4,2025,10
Cuenca Mediterránea Andaluza,Cuevas de Almanzora,Almanzora,161,15,1,0,0,2025,10
Cuenca Mediterránea Andaluza,Guadalhorce-Guadalteba,Gudalhorce-Guadalteba,279,68,17,23,23,2025,10
Cuenca Mediterránea Andaluza,Guadarranque,Guadarranque,88,52,16,0,0,2025,10
Cuenca Mediterránea Andaluza,Limonero,Guadalmedina,22,9,2,0,0,2025,10
Cuenca Mediterránea Andaluza,Rules,Guadalfeo,111,52,0,0,0,2025,10
Cuenca Mediterránea Andaluza,"Viñuela, La",Guaro,165,44,8,0,0,2025,10
Segura,Alfonso XIII,Quípar,22,13,9,4,2,2025,10
Segura,Algeciras,Algeciras,45,10,3,0,0,2025,10
Segura,*  Anchuricas,Segura,6,5,0,4,3,2025,10
Segura,Argos,Argos,10,5,1,2,1,2025,10
Segura,Camarillas,Mundo,36,10,3,8,2,2025,10
Segura,Cenajo,Segura,437,88,3,103,19,2025,10
Segura,"Cierva, La",Mula,7,5,2,0,0,2025,10
Segura,Crevillente,Rambla de Bosch,13,8,0,0,0,2025,10
Segura,Fuensanta,Segura,210,22,3,45,5,2025,10
Segura,La Pedrera,Dep.Arr.Grande,246,59,6,0,0,2025,10
Segura,Puentes,Guadalentín,26,14,3,0,0,2025,10
Segura,Santomera,Rambla Salada,26,2,0,0,0,2025,10
Segura,Taibilla,Taibilla,9,6,0,2,1,2025,10
Segura,Talave,Mundo,35,6,1,10,2,2025,10
Segura,Valdeinfierno,Alcaide,12,4,3,0,0,2025,10
Júcar,Alarcón,Júcar,1.118,659,7,1.596,946,2025,10
Júcar,Algar,Palancia,6,1,1,0,0,2025,10
Júcar,Amadorio,Amadorio,16,1,0,0,0,2025,10
Júcar,Arenós,Mijares,137,67,6,113,58,2025,10
Júcar,Arquillo de San Blas,Turia,21,18,1,7,6,2025,10
Júcar,Bellús,Albaida,69,21,4,0,0,2025,10
Júcar,Benagéber,Turia,221,127,3,59,33,2025,10
Júcar,Beniarrés,Serpis,27,8,2,0,0,2025,10
Júcar,Buseo,Sot de Chera,8,4,3,0,0,2025,10
Júcar,Contreras,Cabriel,361,223,4,232,143,2025,10
Júcar,*  Cortes II,Júcar,118,107,-2,17,10,2025,10
Júcar,El Naranjero,Júcar,29,17,-1,0,0,2025,10
Júcar,Escalona,Escalona,99,5,0,0,0,2025,10
Júcar,Forata,Magro,37,28,0,0,0,2025,10
Júcar,Guadalest,Guadalest,13,3,0,0,0,2025,10
Júcar,*  La Muela,Júcar,20,15,7,0,0,2025,10
Júcar,*  La Toba,Júcar,10,5,1,17,9,2025,10
Júcar,Loriguilla,Turia,73,24,1,18,6,2025,10
Júcar,María Cristina,Rambla Viuda,18,18,9,0,0,2025,10
Júcar,Regajo,Palancia,6,5,1,0,0,2025,10
Júcar,Sichar,Mijares,49,36,13,3,2,2025,10
Júcar,Tous - La Ribera,Júcar,379,164,27,0,0,2025,10
Júcar,Ulldecona,Cenia,11,9,0,0,0,2025,10
Ebro,Albiña,Albiña,5,4,0,3,2,2025,10
Ebro,Alcañiz (Estanca),Guadalope,7,6,0,3,3,2025,10
Ebro,Alloz,Salado,66,55,4,40,34,2025,10
Ebro,Barasona,Ésera,85,82,0,54,57,2025,10
Ebro,*  Baserca,Noguera-Ribagorzana,22,9,0,98,40,2025,10
Ebro,Búbal,Gállego,63,50,-1,73,58,2025,10
Ebro,Calanda,Guadalope,54,43,7,16,13,2025,10
Ebro,*  Camarasa,Noguera-Pallaresa,163,119,-1,63,38,2025,10
Ebro,*  Canelles,Noguera-Ribagorzana,679,417,12,395,231,2025,10
Ebro,Cañón de Santolea,Guadalope,82,38,5,9,15,2025,10
Ebro,Caspe,Guadalope,82,48,14,17,10,2025,10
Ebro,*  Cavallers,Noguera de Tort,16,3,-2,54,8,2025,10
Ebro,*  Certescáns,Certescáns,16,12,0,97,73,2025,10
Ebro,Ciurana,Ciurana,12,1,0,0,0,2025,10
Ebro,Cueva Foradada,Martín,22,18,1,4,3,2025,10
Ebro,Ebro,Ebro,541,351,3,468,298,2025,10
Ebro,*  Enciso,Cidacos,46,30,7,19,12,2025,10
Ebro,*  Escales,Noguera-Ribagorzana,152,90,-2,149,91,2025,10
Ebro,Eúgui,Arga,21,16,0,10,8,2025,10
Ebro,González Lacasa,Albercos,33,31,3,20,19,2025,10
Ebro,"Grado, El",Cinca,400,400,8,112,111,2025,10
Ebro,Guiamets,Asmat,10,1,0,0,0,2025,10
Ebro,*  Ip,Barranco de Ip,5,1,0,14,2,2025,10
Ebro,*  Irabia,Irati,14,8,-2,17,10,2025,10
Ebro,Itoiz,Irati,417,360,4,234,232,2025,10
Ebro,Lanuza,Gállego,17,9,-1,34,19,2025,10
Ebro,Las Fitas,Barranco Carnerario,9,8,0,5,6,2025,10
Ebro,Laverné,Barranco Vitale,38,36,2,8,8,2025,10
Ebro,Lechago,Pancrudo,18,12,0,6,4,2025,10
Ebro,*  Llauset,Llauset,17,13,3,49,39,2025,10
Ebro,Loteta (La),Derivación Canal Imperial,104,99,3,30,29,2025,10
Ebro,Maidevera,Aranda,20,10,1,6,3,2025,10
Ebro,Mansilla,Najerilla,68,60,1,62,55,2025,10
Ebro,Mediano,Cinca,435,420,11,267,277,2025,10
Ebro,*  Mequinenza,Ebro,1.373,1.185,-12,239,200,2025,10
Ebro,Moneva,Aguas Vivas,8,6,0,2,2,2025,10
Ebro,Monteagudo,Nájima,10,6,0,3,2,2025,10
Ebro,Montearagón,Flumen,52,31,1,12,7,2025,10
Ebro,Nagore,Urrobi,5,5,0,3,3,2025,10
Ebro,Oliana,Segre,84,46,3,57,35,2025,10
Ebro,Pajares,Lumbreras,35,35,7,21,22,2025,10
Ebro,Parras (Las),Martín,5,3,0,1,1,2025,10
Ebro,Pena,Pena,18,15,2,2,3,2025,10
Ebro,"Peña, La",Gállego,15,15,4,10,7,2025,10
Ebro,Puente de Santolea,Guadalope,18,18,4,7,7,2025,10
Ebro,Rialb,Segre,404,391,9,217,240,2025,10
Ebro,*  Ribarroja,Ebro,210,182,-13,12,9,2025,10
Ebro,*  Sallente,Flamisell,6,4,2,25,14,2025,10
Ebro,San Bartolomé,Arba,6,5,0,2,2,2025,10
Ebro,*  San Lorenzo,Segre,10,9,0,4,3,2025,10
Ebro,San Salvador,Arroyo la Clamor,137,111,0,30,24,2025,10
Ebro,Santa Ana,Noguera-Ribagorzana,237,188,-1,92,70,2025,10
Ebro,Santa María de Belsué,Flumen,14,4,1,1,0,2025,10
Ebro,Santolea,Guadalope,5,4,0,12,2,2025,10
Ebro,*  Sistema Aguas Limpias,Aguas Limpias,18,6,0,68,24,2025,10
Ebro,*  Sistema Alto Caldarés,Caldarés,18,4,0,70,17,2025,10
Ebro,*  Sistema Capdella,Flamisell,50,30,0,191,115,2025,10
Ebro,*  Sistema Escarra,Escarra,5,1,0,14,4,2025,10
Ebro,*  Sistema Lagos Espot,Espot,10,9,0,33,30,2025,10
Ebro,*  Sistema Valle de Arán,Valartíes,22,10,0,172,79,2025,10
Ebro,*  Sobrón,Ebro,20,17,1,12,10,2025,10
Ebro,Sotonera,Sotón,189,179,2,44,42,2025,10
Ebro,*  Terradets,Noguera-Pallaresa,33,31,-1,19,18,2025,10
Ebro,Terroba,Leza,8,1,0,4,1,2025,10
Ebro,"Torcas, Las",Huerva,7,6,0,2,2,2025,10
Ebro,"Tranquera, La",Piedra,82,77,1,29,28,2025,10
Ebro,*  Tremp ó Talárn,Noguera-Pallaresa,227,118,2,213,106,2025,10
Ebro,*  Ullivarri,Zadorra,146,125,0,85,74,2025,10
Ebro,Urdalur,Alzama,6,5,0,4,4,2025,10
Ebro,*  Urdiceto,Urdiceto,5,2,0,13,5,2025,10
Ebro,*  Urrunaga,Sta.Engracia,72,53,2,37,27,2025,10
Ebro,Vadiello,Guatizalema,16,15,0,3,3,2025,10
Ebro,"Val, El",Val,24,21,1,9,8,2025,10
Ebro,Valdepatao,Cinca,6,1,0,1,0,2025,10
Ebro,Yesa,Aragón,447,409,1,152,142,2025,10
Cuencas Internas de Cataluña,Boadella,Muga,61,11,1,0,0,2025,10
Cuencas Internas de Cataluña,La Baells,Llobregat,109,60,1,0,0,2025,10
Cuencas Internas de Cataluña,La Llosa del Cavall,Cardener,80,27,0,0,0,2025,10
Cuencas Internas de Cataluña,Riudecanyes,Riudecanyes,5,1,0,0,0,2025,10
Cuencas Internas de Cataluña,Sant Pons,Cardener,24,14,0,0,0,2025,10
Cuencas Internas de Cataluña,Sau,Ter,165,14,3,0,0,2025,10
Cuencas Internas de Cataluña,Susqueda,Ter,233,90,0,0,0,2025,10
Cantabrico Oriental,Añarbe,Añarbe,38,30,0,0,0,2025,11
Cantabrico Oriental,Ibiur,Ibiur,8,7,0,0,0,2025,11
Cantabrico Oriental,Ordunte,Ordunte,22,18,0,0,0,2025,11
Cantabrico Oriental,San Antón,Endara,5,5,0,0,0,2025,11
Cantabrico Occidental,Alfilorios,Barrea,8,6,0,0,0,2025,11
Cantabrico Occidental,*  Alsa - Mediajo,Torina,22,19,0,27,16,2025,11
Cantabrico Occidental,*  Arbón,Navia,41,36,-1,1,1,2025,11
Cantabrico Occidental,"*  Barca, La",Narcea,34,19,0,3,1,2025,11
Cantabrico Occidental,"*  Cohilla, La",Nansa,12,5,1,16,7,2025,11
Cantabrico Occidental,*  Doiras,Navia,97,79,-1,19,14,2025,11
Cantabrico Occidental,Rioseco,Nalón,4,2,0,0,0,2025,11
Cantabrico Occidental,*  Salime,Navia,238,157,-15,99,59,2025,11
Cantabrico Occidental,Tanes,Nalón,34,31,1,6,5,2025,11
Mino-Sil,*  Albarellos,Avia,91,45,-1,32,14,2025,11
Mino-Sil,*  Bao,Bibey,238,206,0,290,242,2025,11
Mino-Sil,Bárcena,Sil,341,275,6,333,247,2025,11
Mino-Sil,*  Belesar,Miño,655,461,-10,370,242,2025,11
Mino-Sil,"*  Campañana, La",Sil,14,9,-1,8,3,2025,11
Mino-Sil,*  Castrelo,Miño,60,49,0,4,3,2025,11
Mino-Sil,*  Cenza,Cenza,40,22,-1,112,55,2025,11
Mino-Sil,*  Chandrexa,Navea,61,57,1,101,93,2025,11
Mino-Sil,"*  Conchas, Las",Limia,80,48,3,30,17,2025,11
Mino-Sil,*  Edrada-Mao,Mao,14,12,0,22,19,2025,11
Mino-Sil,*  Frieira,Miño,44,39,2,1,1,2025,11
Mino-Sil,*  Guístolas,Navea,5,3,0,4,2,2025,11
Mino-Sil,*  Matalavilla,Valseco,65,50,-1,115,83,2025,11
Mino-Sil,*  Montefurado,Bibey-Sil,10,9,0,4,4,2025,11
Mino-Sil,"*  Peares, Os",Miño,182,178,4,50,49,2025,11
Mino-Sil,*  Peñarrubia,Sil,13,11,0,5,4,2025,11
Mino-Sil,*  Pías (San Agustín),Bibey,10,5,-1,19,7,2025,11
Mino-Sil,"*  Portas, Las",Camba,536,354,-2,906,539,2025,11
Mino-Sil,*  Prada,Jares,122,70,0,221,124,2025,11
Mino-Sil,"*  Rozas, Las",Sil,28,25,0,55,46,2025,11
Mino-Sil,*  Salas,Salas,87,57,0,79,50,2025,11
Mino-Sil,*  San. Estevo,Sil,213,160,-3,77,54,2025,11
Mino-Sil,*  San Martiño,Sil,10,9,0,2,2,2025,11
Mino-Sil,*  San Pedro,Sil,6,5,1,1,0,2025,11
Mino-Sil,*  San Sebastián,Bibey,46,17,-1,116,42,2025,11
Mino-Sil,*  Santa Eulalia,Jares,10,8,-1,7,5,2025,11
Mino-Sil,*  Sequeiros,Sil,11,10,0,3,3,2025,11
Mino-Sil,*  Velle,Miño,17,12,0,1,1,2025,11
Mino-Sil,Vilasouto,Mao,21,19,0,0,0,2025,11
Galicia Costa,*  Barrie de la Maza,Tambre,31,18,-6,8,4,2025,11
Galicia Costa,Cecebre,Mero,22,16,2,0,0,2025,11
Galicia Costa,Eiras,Oitavén,22,22,0,0,0,2025,11
Galicia Costa,*  Eume,Eume,123,110,-7,54,50,2025,11
Galicia Costa,*  Fervenza,Jallas,103,67,-7,112,70,2025,11
Galicia Costa,"Forcadas, As",Forcadas,11,8,0,0,0,2025,11
Galicia Costa,*  Portodemouros,Ulla,297,233,-19,39,27,2025,11
Galicia Costa,"*  Ribeira, A",Eume,33,24,-2,16,11,2025,11
Galicia Costa,Riocobo,Cobo,6,4,0,0,0,2025,11
Galicia Costa,*  Sta Uxia,Jallas,18,8,-3,7,2,2025,11
Galicia Costa,Villagudín,Veduino,18,17,0,0,0,2025,11
Cuencas Internas del País Vasco,Ibai-Eder,Ibai-Eder,11,10,0,0,0,2025,11
Cuencas Internas del País Vasco,Urkulu,Urkulu,10,10,0,0,0,2025,11
Duero,"*  Agavanzal, Nª Sª de",Tera,36,32,0,34,28,2025,11
Duero,Águeda,Águeda,15,11,-2,0,0,2025,11
Duero,Aguilar,Pisuerga,247,212,6,66,57,2025,11
Duero,*  Aldeadávila,Duero,114,107,-4,35,32,2025,11
Duero,*  Almendra,Tormes,2.649,1.840,73,3.458,2.414,2025,11
Duero,Arlanzón,Arlanzón,22,18,0,4,4,2025,11
Duero,Barrios de Luna,Luna,311,278,-3,252,220,2025,11
Duero,*  Burgomillodo,Duratón,14,13,5,6,5,2025,11
Duero,Camporredondo,Carrión,69,61,-3,43,38,2025,11
Duero,Casares de Arbas,Casares,37,30,2,0,0,2025,11
Duero,*  Castro,Duero,27,24,0,14,13,2025,11
Duero,Castro de las Cogotas,Adaja,58,49,-5,18,16,2025,11
Duero,*  Cernadilla,Tera,255,167,13,297,184,2025,11
Duero,Cervera,Rivera,10,5,0,3,2,2025,11
Duero,Compuerto,Carrión,95,89,2,42,39,2025,11
Duero,Cuerda del Pozo,Duero,249,209,4,58,53,2025,11
Duero,Irueña,Águeda,110,86,-3,0,0,2025,11
Duero,Linares del Arroyo,Riaza,54,48,1,14,12,2025,11
Duero,"Pontón Alto, El",Eresma,7,7,0,0,0,2025,11
Duero,Porma-(Juan Benet),Porma,318,288,-4,137,116,2025,11
Duero,*  Puente Porto,Segundera,23,7,-1,54,17,2025,11
Duero,*  Rábanos,Duero,8,8,0,3,3,2025,11
Duero,Requejada,Pisuerga,59,32,4,23,12,2025,11
Duero,Riaño,Esla,641,574,3,372,299,2025,11
Duero,*  Ricobayo,Esla,1.145,681,155,945,528,2025,11
Duero,San José,Duero,6,6,0,2,2,2025,11
Duero,Santa Teresa,Tormes,496,414,-16,406,332,2025,11
Duero,*  Saucelle,Duero,181,175,-3,10,9,2025,11
Duero,Serones,Voltoya,6,6,0,0,0,2025,11
Duero,Úzquiza,Arlanzón,75,60,0,15,12,2025,11
Duero,*  Valparaíso,Tera,169,148,-3,165,141,2025,11
Duero,"*  Vencías, Las",Duratón,5,5,0,2,2,2025,11
Duero,Villagonzalo,Tormes,6,6,0,3,3,2025,11
Duero,*  Villalcampo,Duero,66,59,0,41,36,2025,11
Duero,Villameca,Tuerto,19,16,0,6,4,2025,11
Tajo,Aceña,Aceña,24,23,3,0,0,2025,11
Tajo,*  Alcántara,Tajo,3.160,2.532,411,791,558,2025,11
Tajo,Alcorlo,Bornova,180,154,-17,0,0,2025,11
Tajo,*  Almoguera,Tajo,7,6,0,2,1,2025,11
Tajo,"Atance, El",Salado,35,26,0,0,0,2025,11
Tajo,"Atazar, El",Lozoya,426,356,8,0,0,2025,11
Tajo,*  Azután,Tajo,113,64,-9,59,28,2025,11
Tajo,Baños,Baños,41,36,3,0,0,2025,11
Tajo,Beleña,Sorbe,53,42,-5,0,0,2025,11
Tajo,*  Bolarque,Tajo,31,28,-2,15,12,2025,11
Tajo,Borbollon,Árrago,88,65,0,30,20,2025,11
Tajo,Buendía,Guadiela,1.705,633,26,1.515,467,2025,11
Tajo,Burguillo - Puente Nuevo,Alberche,201,160,-22,218,149,2025,11
Tajo,Cáceres - Guadiloba,Guadiloba,20,17,2,0,0,2025,11
Tajo,*  Castrejón,Tajo,44,42,1,15,14,2025,11
Tajo,"Castro, El",Algodor,8,3,1,0,0,2025,11
Tajo,Cazalegas,Alberche,7,7,1,0,0,2025,11
Tajo,*  Cedillo,Tajo,260,201,-19,17,11,2025,11
Tajo,Entrepeñas,Tajo,813,652,37,782,572,2025,11
Tajo,Finisterre,Algodor,133,8,1,0,0,2025,11
Tajo,Gabriel y Galán,Alagón,911,751,85,419,291,2025,11
Tajo,Guajaraz,Guajaraz,18,16,2,0,0,2025,11
Tajo,*  Guijo de Granadilla,Alagón,13,11,0,3,1,2025,11
Tajo,"Jarosa, La",La Jarosa,7,6,0,0,0,2025,11
Tajo,Jerte - Plasencia,Jerte,59,34,-2,0,0,2025,11
Tajo,*  Molino de Chincha,Guadiela,6,6,0,4,3,2025,11
Tajo,Navacerrada,Navacerrada,11,9,0,0,0,2025,11
Tajo,Navalcán,Guayerbas,34,30,-1,0,0,2025,11
Tajo,Navamuño,Angostura,14,11,0,0,0,2025,11
Tajo,Pálmaces,Cañamares,31,20,-5,0,0,2025,11
Tajo,"Pardo, El",Manzanares,43,36,14,0,0,2025,11
Tajo,Picadas,Alberche,15,14,0,9,8,2025,11
Tajo,Pinilla,Lozoya,38,28,-6,0,0,2025,11
Tajo,Portaje,Fresnedilla,23,20,-1,0,0,2025,11
Tajo,"Portiña, La",Portiña,5,2,0,0,0,2025,11
Tajo,Puentes Viejas,Lozoya,53,43,-8,0,0,2025,11
Tajo,Riosequillo,Lozoya,50,40,-5,0,0,2025,11
Tajo,Rivera de Gata,Rivera de Gata,49,41,-4,0,0,2025,11
Tajo,Rosarito,Tiétar,82,56,-10,0,0,2025,11
Tajo,Salor,Salor,14,13,2,0,0,2025,11
Tajo,San Juan,Alberche,138,111,-17,104,67,2025,11
Tajo,Santillana,Manzanares,91,84,2,0,0,2025,11
Tajo,"Tajera, La",Tajuña,64,53,-1,0,0,2025,11
Tajo,Torcón,Torcón,7,3,0,0,0,2025,11
Tajo,*  Torrejón (Tajo - Tietar),Tiétar,188,178,7,25,19,2025,11
Tajo,"Vado, El",Jarama,56,46,-3,0,0,2025,11
Tajo,*  Valdecañas,Tajo,1.446,1.352,363,664,579,2025,11
Tajo,Valdeobispo,Alagón,53,48,0,14,11,2025,11
Tajo,Valmayor,Aulencia,124,120,5,0,0,2025,11
Tajo,"Vellón,El-(Pedrezuela)",Guadalix,41,36,-2,0,0,2025,11
Tajo,"Villar, El",Lozoya,23,23,0,0,0,2025,11
Guadiana,"Aguijón, El",Alcarrache,11,11,0,0,0,2025,11
Guadiana,Alange,Matachel,852,179,37,0,0,2025,11
Guadiana,Alcollarín,Alcollarín,52,12,3,0,0,2025,11
Guadiana,Andévalo,Malagón,634,306,33,0,0,2025,11
Guadiana,Boquerón,Rosal,6,5,0,0,0,2025,11
Guadiana,Brovales,Brovales,7,6,0,0,0,2025,11
Guadiana,Búrdalo,Búrdalo,79,26,7,0,0,2025,11
Guadiana,Canchales,Lácara,26,26,2,0,0,2025,11
Guadiana,Cancho del Fresno,Ruecas,15,15,1,0,0,2025,11
Guadiana,Chanza,Chanza,338,257,40,0,0,2025,11
Guadiana,Cijara,Guadiana,1.505,890,75,296,145,2025,11
Guadiana,Cornalbo,Albarregas,3,2,0,0,0,2025,11
Guadiana,Cubilar,Cubilar,6,5,2,0,0,2025,11
Guadiana,El Vicario,Guadiana,32,20,0,0,0,2025,11
Guadiana,García de Sola,Guadiana,554,433,10,38,29,2025,11
Guadiana,Gargáligas,Gargáligas,21,19,2,0,0,2025,11
Guadiana,Gasset,Becea,39,23,3,0,0,2025,11
Guadiana,Horno Tejero,Lácara,24,22,1,0,0,2025,11
Guadiana,La Cabezuela,Jabalón,43,4,1,0,0,2025,11
Guadiana,La Colada,Guadamatilla,58,54,-1,0,0,2025,11
Guadiana,La Serena,Zújar,3.219,1.571,188,421,167,2025,11
Guadiana,Llerena,Conejo,8,8,3,0,0,2025,11
Guadiana,Los Molinos,Matachel,34,34,0,0,0,2025,11
Guadiana,Montijo,Guadiana,11,4,0,0,0,2025,11
Guadiana,Nogales,Nogales,18,15,0,0,0,2025,11
Guadiana,Orellana,Guadiana,808,658,45,20,12,2025,11
Guadiana,Peñarroya,Guadiana,51,26,1,0,0,2025,11
Guadiana,Piedra Aguda,Olivenza,16,16,0,0,0,2025,11
Guadiana,Proserpina,Pardilla,5,5,0,0,0,2025,11
Guadiana,Pto. Vallehermoso,Azuer,7,6,1,0,0,2025,11
Guadiana,Ruecas,Ruecas,42,39,5,0,0,2025,11
Guadiana,Sierra Brava,Pizarroso,233,191,17,0,0,2025,11
Guadiana,Tentudia,Bodión,5,4,1,0,0,2025,11
Guadiana,Torre de Abrahán,Bullaque,183,122,8,0,0,2025,11
Guadiana,Valuengo,Ardila,20,17,-3,0,0,2025,11
Guadiana,Vega del Jabalón,Jabalón,34,3,1,0,0,2025,11
Guadiana,Villalba de los Barros,Guadajira,106,76,11,0,0,2025,11
Guadiana,Villar del Rey,Zapatón,131,131,0,0,0,2025,11
Guadiana,Zújar,Zújar,302,134,28,18,4,2025,11
"Tinto, Odiel y Piedras",Corumbel Bajo,Corumbel,19,18,0,0,0,2025,11
"Tinto, Odiel y Piedras",Jarrama,Jarrama,43,43,0,0,0,2025,11
"Tinto, Odiel y Piedras",Los Machos,Piedras,12,12,0,0,0,2025,11
"Tinto, Odiel y Piedras",Odiel,Odiel,8,7,0,0,0,2025,11
"Tinto, Odiel y Piedras",Olivargas,Olivargas,29,29,1,0,0,2025,11
"Tinto, Odiel y Piedras",Piedras,Piedras,60,60,0,0,0,2025,11
"Tinto, Odiel y Piedras",Sancho,Meca,58,48,0,0,0,2025,11
Guadalete-Barbate,Almodóvar,Almodóvar,6,5,0,0,0,2025,11
Guadalete-Barbate,Arcos de la Frontera,Guadalete,14,14,0,0,0,2025,11
Guadalete-Barbate,Barbate,Barbate,228,89,21,0,0,2025,11
Guadalete-Barbate,Bornos,Guadalete,200,162,49,18,13,2025,11
Guadalete-Barbate,Celemín,Celemín,45,27,5,0,0,2025,11
Guadalete-Barbate,Guadalcacín II,Majaceite,800,263,64,0,0,2025,11
Guadalete-Barbate,"Hurones, Los",Majaceite,135,126,3,23,17,2025,11
Guadalete-Barbate,Zahara-El Gastor,Guadalete,223,51,14,0,0,2025,11
Guadalquivir,Agrio (Aznalcollar),Agrio,20,20,0,0,0,2025,11
Guadalquivir,Aguascebas,Aguascebas,6,3,1,0,0,2025,11
Guadalquivir,Aracena,Rivera de Huelva,129,102,14,0,0,2025,11
Guadalquivir,Arenoso,Arenoso,167,83,27,0,0,2025,11
Guadalquivir,Bembézar,Bembézar,328,301,11,53,48,2025,11
Guadalquivir,Bermejales,Cacín,91,32,5,6,5,2025,11
Guadalquivir,"Bolera, La",Guadalentín,54,16,3,0,0,2025,11
Guadalquivir,"Breña II, La",Guadiato,823,222,49,0,0,2025,11
Guadalquivir,*  Cala,Rivera de Cala,59,51,-1,21,20,2025,11
Guadalquivir,Canales,Genil,70,34,0,43,31,2025,11
Guadalquivir,Colomera,Colomera,40,8,1,0,0,2025,11
Guadalquivir,Cubillas,Cubillas,14,7,1,0,0,2025,11
Guadalquivir,El Portillo,Castril,31,17,4,0,0,2025,11
Guadalquivir,"Fernandina, La",Guarrizas,247,112,38,0,0,2025,11
Guadalquivir,Francisco Abellán,Fardes,58,10,0,0,0,2025,11
Guadalquivir,Fresneda,Fresneda,19,19,4,0,0,2025,11
Guadalquivir,Gergal,Rivera de Huelva,35,35,0,0,0,2025,11
Guadalquivir,Giribaile,Guadalimar,491,121,13,0,0,2025,11
Guadalquivir,Guadalén,Guadalén,163,87,53,13,6,2025,11
Guadalquivir,Guadalmellato,Guadalmellato,147,140,1,13,13,2025,11
Guadalquivir,Guadalmena,Guadalmena,345,126,28,86,13,2025,11
Guadalquivir,Huesna,Rivera de Huesna,135,113,-5,0,0,2025,11
Guadalquivir,Iznájar,Genil,920,248,12,279,24,2025,11
Guadalquivir,Jándula,Jándula,325,155,48,86,11,2025,11
Guadalquivir,José Torán,Guadalbarcar,101,94,3,0,0,2025,11
Guadalquivir,Martín Gonzalo,Martín Gonzalo,20,16,5,0,0,2025,11
Guadalquivir,"Melonares, Los",Viar,186,186,0,0,0,2025,11
Guadalquivir,"Minilla, La",Rivera de Huelva,58,52,2,0,0,2025,11
Guadalquivir,Montoro,Montoro,105,93,21,0,0,2025,11
Guadalquivir,Negratín,Guadiana Menor,571,181,2,45,9,2025,11
Guadalquivir,"Pintado, El",Viar,215,191,-4,77,69,2025,11
Guadalquivir,Puebla de Cazalla,Carbones,63,11,7,0,0,2025,11
Guadalquivir,Puente Nuevo,Guadiato,281,158,31,9,4,2025,11
Guadalquivir,Quéntar,Aguas Blancas,14,10,0,0,0,2025,11
Guadalquivir,Quiebrajano,Quiebrajano,33,11,1,4,3,2025,11
Guadalquivir,Retortillo,Retortillo,61,53,0,2,1,2025,11
Guadalquivir,Rumblar,Rumblar,140,127,42,16,14,2025,11
Guadalquivir,San Clemente,Guardal,117,12,1,0,0,2025,11
Guadalquivir,San Rafael de Navallana,Guadalmellato,156,155,55,0,0,2025,11
Guadalquivir,Sierra Boyera,Guadiato,39,37,0,0,0,2025,11
Guadalquivir,Siles,Guadalimar,30,22,3,0,0,2025,11
